Package,Class,Method,Parameters,Cyclomatic Complexity
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator, Method: remove, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator, Method: setValue, Parameters: [final V value], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator, Method: getIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator, Method: remove, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: checkBound, Parameters: [final int bound, final int len, final String type], Cyclomatic Complexity: 3
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: getArray, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: getEndIndex, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: getStartIndex, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: next, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: remove, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayIterator, Method: reset, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: add, Parameters: [final Object o], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: hasPrevious, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: next, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: nextIndex, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: previous, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: previousIndex, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: reset, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.ArrayListIterator, Method: set, Parameters: [final Object o], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.BoundedIterator, Method: checkBounds, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.BoundedIterator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.BoundedIterator, Method: init, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.BoundedIterator, Method: next, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.BoundedIterator, Method: remove, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CartesianProductIterator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CartesianProductIterator, Method: next, Parameters: [], Cyclomatic Complexity: 5
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CartesianProductIterator, Method: remove, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: addIterator, Parameters: [final Iterator<? extends E> iterator], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: anyHasNext, Parameters: [final List<Iterator<? extends E>> iterators], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: anyValueSet, Parameters: [final BitSet set], Cyclomatic Complexity: 3
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: checkNotStarted, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: clear, Parameters: [final int i], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: getComparator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: getIteratorIndex, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: getIterators, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: least, Parameters: [], Cyclomatic Complexity: 6
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: next, Parameters: [], Cyclomatic Complexity: 3
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: remove, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: set, Parameters: [final int index], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: setComparator, Parameters: [final Comparator<? super E> comp], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: setIterator, Parameters: [final int index, final Iterator<? extends E> iterator], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.CollatingIterator, Method: start, Parameters: [], Cyclomatic Complexity: 3
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyIterator, Method: emptyIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyIterator, Method: resettableEmptyIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyListIterator, Method: emptyListIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyListIterator, Method: resettableEmptyListIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyMapIterator, Method: emptyMapIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyOrderedIterator, Method: emptyOrderedIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EmptyOrderedMapIterator, Method: emptyOrderedMapIterator, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: getKey, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: getValue, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: next, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: remove, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: reset, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: setValue, Parameters: [final V value], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EntrySetMapIterator, Method: toString, Parameters: [], Cyclomatic Complexity: 2
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EnumerationIterator, Method: getEnumeration, Parameters: [], Cyclomatic Complexity: 1
Package: org.apache.commons.collections4.iterators, Class: org.apache.commons.collections4.iterators.EnumerationIterator, Method: hasNext, Parameters: [], Cyclomatic Complexity: 1
